state,action,reward
2,1,130.0
0,1,130.0
0,0,130.0
1,0,130.0
2,1,130.0
0,1,130.0
0,0,130.0
1,0,130.0
2,0,130.0
3,1,130.0
0,0,130.0
1,0,130.0
2,1,130.0
0,1,130.0
0,0,130.0
1,1,130.0
0,0,130.0
1,0,130.0
2,1,130.0
0,0,130.0
1,1,130.0
0,1,130.0
0,0,130.0
1,0,130.0
2,1,130.0
0,1,130.0
0,1,130.0
0,1,130.0
0,0,130.0
1,1,130.0
0,1,130.0
0,0,130.0
1,0,130.0
2,1,130.0
0,0,130.0
1,1,130.0
0,0,130.0
1,1,130.0
0,1,130.0
0,0,130.0
1,0,130.0
2,1,130.0
0,0,130.0
1,0,130.0
2,0,130.0
3,0,130.0
4,1,130.0
0,0,130.0
1,0,130.0
2,0,130.0
3,1,130.0
0,1,130.0
0,1,130.0
0,1,130.0
0,1,130.0
0,0,130.0
1,0,130.0
2,1,130.0
0,0,130.0
1,1,130.0
0,1,130.0
0,1,130.0
0,1,130.0
0,0,130.0
1,1,130.0
0,1,130.0
0,0,130.0
1,0,130.0
2,1,130.0
0,1,130.0
0,0,130.0
1,0,130.0
2,0,130.0
3,0,130.0
4,1,130.0
0,0,130.0
1,1,130.0
0,0,130.0
1,0,130.0
2,0,130.0
3,0,130.0
4,0,130.0
5,1,130.0
0,1,130.0
0,0,130.0
1,1,130.0
0,1,130.0
0,1,130.0
0,0,130.0
1,1,130.0
0,1,130.0
0,1,130.0
0,1,130.0
0,0,130.0
1,1,130.0
0,0,130.0
1,1,130.0
0,1,130.0
0,1,130.0
0,1,130.0
0,0,130.0
1,0,130.0
2,1,130.0
0,1,130.0
0,1,130.0
0,0,130.0
1,1,130.0
0,1,130.0
0,1,130.0
0,1,130.0
0,1,130.0
0,0,130.0
1,1,130.0
0,0,130.0
1,0,130.0
2,1,130.0
0,1,130.0
0,1,130.0
0,1,130.0
0,1,130.0
0,0,130.0
1,1,130.0
0,1,130.0
0,0,130.0
1,0,130.0
2,1,130.0
0,1,130.0
0,1,130.0
0,0,130.0
1,1,130.0
0,1,130.0
0,1,130.0
0,1,130.0
0,0,130.0
1,1,130.0
0,0,140.0
1,1,150.0
0,1,150.0
0,1,150.0
0,1,150.0
0,1,150.0
0,0,160.0
1,1,160.0
0,0,160.0
1,1,160.0
0,1,160.0
0,0,160.0
1,0,160.0
2,0,160.0
3,0,160.0
4,0,160.0
5,1,160.0
0,1,160.0
0,0,160.0
1,0,160.0
2,0,160.0
3,1,160.0
0,1,160.0
0,1,160.0
0,1,160.0
0,1,160.0
0,0,160.0
1,1,160.0
0,0,160.0
1,1,160.0
0,0,160.0
1,0,170.0
2,1,170.0
0,1,170.0
0,0,170.0
1,1,170.0
0,0,170.0
1,1,170.0
0,0,170.0
1,1,170.0
0,0,170.0
1,1,170.0
0,0,170.0
1,0,170.0
2,0,170.0
3,0,170.0
4,1,170.0
0,1,170.0
0,1,170.0
0,0,170.0
1,1,170.0
0,0,170.0
1,1,170.0
0,1,170.0
0,0,170.0
1,1,170.0
0,1,170.0
0,1,170.0
0,0,170.0
1,0,170.0
2,1,170.0
0,0,170.0
1,0,170.0
2,0,170.0
3,0,170.0
4,0,170.0
5,0,170.0
6,0,170.0
7,1,170.0
0,1,170.0
0,0,170.0
1,0,170.0
2,0,170.0
3,0,170.0
4,1,170.0
0,1,170.0
0,1,170.0
0,0,170.0
1,0,170.0
2,1,170.0
0,1,170.0
0,1,170.0
0,0,170.0
1,0,170.0
2,1,170.0
0,0,170.0
1,0,170.0
2,1,170.0
0,1,170.0
0,0,170.0
1,0,170.0
2,1,170.0
0,1,170.0
0,1,170.0
0,0,170.0
1,1,170.0
0,1,170.0
0,1,170.0
0,1,170.0
0,1,170.0
0,1,170.0
0,1,170.0
0,1,170.0
0,1,170.0
0,1,170.0
0,0,170.0
1,0,170.0
2,0,170.0
3,1,170.0
0,0,170.0
1,1,170.0
0,1,170.0
0,1,170.0
0,1,170.0
0,0,170.0
1,1,170.0
0,0,170.0
1,0,170.0
2,0,170.0
3,0,170.0
4,1,170.0
0,0,170.0
1,1,170.0
0,0,170.0
1,0,170.0
2,0,170.0
3,1,170.0
0,0,170.0
1,1,170.0
0,0,170.0
1,1,170.0
0,1,170.0
0,1,170.0
0,0,170.0
1,1,170.0
0,1,170.0
0,1,170.0
0,0,170.0
1,1,170.0
0,1,170.0
0,0,170.0
1,0,170.0
2,0,170.0
3,0,170.0
4,0,170.0
5,1,170.0
0,1,170.0
0,1,170.0
0,0,170.0
1,1,170.0
0,0,170.0
1,0,170.0
2,0,170.0
3,1,170.0
0,0,170.0
1,1,170.0
0,1,170.0
0,0,170.0
1,1,170.0
0,0,170.0
1,1,170.0
0,0,170.0
1,0,170.0
2,0,170.0
3,1,170.0
0,0,170.0
1,0,170.0
2,0,170.0
3,0,170.0
4,0,170.0
5,1,170.0
0,1,170.0
0,1,170.0
0,0,170.0
1,0,170.0
2,1,170.0
0,1,170.0
0,1,170.0
0,1,170.0
0,1,170.0
0,1,170.0
0,1,170.0
0,1,170.0
0,0,170.0
1,1,170.0
0,0,180.0
1,1,180.0
0,0,180.0
1,1,180.0
0,0,180.0
1,0,180.0
2,0,180.0
3,1,180.0
0,1,180.0
0,1,180.0
0,0,180.0
1,1,180.0
0,1,180.0
0,0,180.0
1,0,180.0
2,0,180.0
3,1,180.0
0,1,180.0
0,0,180.0
1,0,180.0
2,0,180.0
3,1,180.0
0,0,180.0
1,0,180.0
2,0,180.0
3,1,180.0
0,0,180.0
1,0,180.0
2,1,180.0
0,1,180.0
0,1,180.0
0,0,180.0
1,0,180.0
2,1,180.0
0,0,180.0
1,0,180.0
2,0,180.0
3,0,180.0
4,1,180.0
0,0,180.0
1,0,180.0
2,0,180.0
3,1,180.0
0,1,180.0
0,0,180.0
1,1,180.0
0,0,180.0
1,1,180.0
0,0,180.0
1,1,180.0
0,0,180.0
1,0,180.0
2,0,180.0
3,1,180.0
0,0,180.0
1,1,180.0
0,0,180.0
1,1,180.0
0,1,180.0
0,1,180.0
0,0,180.0
1,1,180.0
0,0,180.0
1,1,180.0
0,0,180.0
1,0,180.0
2,1,180.0
0,1,180.0
0,1,180.0
0,1,180.0
0,1,180.0
0,1,180.0
0,0,180.0
1,0,180.0
2,1,180.0
0,0,180.0
1,0,180.0
2,1,180.0
0,0,180.0
1,0,180.0
2,0,180.0
3,1,180.0
0,0,180.0
1,0,180.0
2,0,180.0
3,1,180.0
0,1,180.0
0,1,180.0
0,0,180.0
1,0,180.0
2,1,180.0
0,0,180.0
1,0,180.0
2,0,180.0
3,1,180.0
0,0,180.0
1,0,180.0
2,1,180.0
0,1,190.0
0,1,190.0
0,0,190.0
1,0,190.0
2,0,190.0
3,0,190.0
4,0,190.0
5,0,190.0
6,1,190.0
0,0,190.0
1,0,190.0
2,0,190.0
3,0,190.0
4,0,190.0
5,0,190.0
6,1,190.0
0,0,190.0
1,1,190.0
0,1,190.0
0,1,190.0
0,1,190.0
0,0,190.0
1,0,190.0
2,0,190.0
3,0,190.0
4,1,190.0
0,0,190.0
1,1,190.0
0,0,190.0
1,1,190.0
0,0,190.0
1,0,190.0
2,0,190.0
3,0,190.0
4,0,190.0
5,0,190.0
6,0,190.0
7,0,190.0
8,0,190.0
9,1,190.0
0,0,190.0
1,0,190.0
2,1,190.0
0,1,190.0
0,1,190.0
0,1,190.0
0,1,190.0
0,0,190.0
1,0,190.0
2,1,190.0
0,0,190.0
1,1,190.0
0,0,190.0
1,1,190.0
0,1,190.0
0,1,190.0
0,1,190.0
0,1,190.0
0,0,190.0
1,1,190.0
0,0,190.0
1,0,190.0
2,0,190.0
3,0,190.0
4,0,190.0
5,0,190.0
6,0,190.0
7,0,190.0
8,0,190.0
9,0,190.0
10,1,190.0
0,1,190.0
0,0,190.0
1,1,190.0
0,1,190.0
0,0,190.0
1,1,190.0
0,0,190.0
1,0,190.0
2,1,190.0
0,0,190.0
1,0,190.0
2,0,190.0
3,0,190.0
4,0,190.0
5,0,190.0
6,0,190.0
7,0,190.0
8,1,190.0
0,1,190.0
0,1,190.0
0,1,190.0
0,0,190.0
1,1,190.0
0,1,190.0
0,1,190.0
0,0,190.0
1,1,190.0
0,0,190.0
1,0,190.0
2,1,190.0
0,1,190.0
0,0,190.0
1,1,190.0
0,0,190.0
1,0,190.0
2,0,190.0
3,1,190.0
0,1,190.0
0,0,190.0
1,1,190.0
0,0,190.0
1,0,190.0
2,1,190.0
0,1,190.0
0,0,190.0
1,1,190.0
0,1,190.0
0,0,190.0
1,1,190.0
0,1,190.0
0,0,190.0
1,1,190.0
0,1,190.0
0,1,190.0
0,1,190.0
0,1,190.0
0,0,190.0
1,1,190.0
0,0,190.0
1,0,190.0
2,1,190.0
0,0,190.0
1,0,190.0
2,0,190.0
3,1,190.0
0,1,190.0
0,1,190.0
0,0,190.0
1,0,190.0
2,0,190.0
3,1,190.0
0,0,190.0
1,1,190.0
0,1,190.0
0,0,190.0
1,0,190.0
2,1,190.0
0,1,190.0
0,1,190.0
0,0,190.0
1,0,190.0
2,1,190.0
0,1,190.0
0,0,190.0
1,0,190.0
2,1,190.0
0,0,190.0
1,1,190.0
0,1,190.0
0,0,190.0
1,0,190.0
2,1,190.0
0,1,190.0
0,0,190.0
1,1,190.0
0,0,190.0
1,1,190.0
0,1,190.0
0,0,190.0
1,1,190.0
0,1,190.0
0,1,190.0
0,1,190.0
0,0,190.0
1,0,190.0
2,0,190.0
3,1,190.0
0,1,190.0
0,0,190.0
1,0,190.0
2,0,190.0
3,0,190.0
4,1,190.0
0,0,190.0
1,1,190.0
0,0,190.0
1,0,190.0
2,1,190.0
0,1,190.0
0,1,190.0
0,0,190.0
1,0,190.0
2,1,190.0
0,0,190.0
1,0,190.0
2,0,190.0
3,1,190.0
0,0,190.0
1,1,190.0
0,1,190.0
0,0,190.0
1,0,190.0
2,1,190.0
0,0,190.0
1,1,190.0
0,0,190.0
1,1,190.0
0,1,190.0
0,1,190.0
0,1,190.0
0,0,190.0
1,1,190.0
0,1,190.0
0,0,190.0
1,1,190.0
0,1,190.0
0,0,190.0
1,1,190.0
0,0,190.0
1,1,190.0
0,1,190.0
0,1,190.0
0,0,190.0
1,0,190.0
2,0,190.0
3,1,190.0
0,0,190.0
1,0,190.0
2,1,190.0
0,1,190.0
0,0,190.0
1,0,190.0
2,0,190.0
3,1,190.0
0,0,190.0
1,0,190.0
2,1,190.0
0,1,190.0
0,0,190.0
1,0,190.0
2,1,190.0
0,0,190.0
1,0,190.0
2,0,190.0
3,1,190.0
0,0,190.0
1,1,190.0
0,0,190.0
1,0,190.0
2,1,190.0
0,0,190.0
1,1,190.0
0,0,190.0
1,0,190.0
2,1,190.0
0,1,190.0
0,1,190.0
0,1,190.0
0,1,190.0
0,0,190.0
1,0,190.0
2,0,190.0
3,1,190.0
0,0,190.0
1,0,190.0
2,1,190.0
0,0,190.0
1,1,190.0
0,0,190.0
1,0,190.0
2,0,190.0
3,0,190.0
4,1,190.0
0,1,190.0
0,0,190.0
1,0,190.0
2,0,190.0
3,0,190.0
4,0,190.0
5,1,190.0
0,0,190.0
1,1,190.0
0,0,190.0
1,0,190.0
2,1,190.0
0,0,190.0
1,0,190.0
2,1,190.0
0,0,190.0
1,1,190.0
0,0,190.0
1,1,190.0
0,1,190.0
0,0,190.0
1,0,190.0
2,1,190.0
0,1,190.0
0,1,190.0
0,0,190.0
1,0,190.0
2,1,190.0
0,0,190.0
1,0,190.0
2,1,190.0
0,0,190.0
1,0,190.0
2,0,190.0
3,1,190.0
0,0,190.0
1,1,190.0
0,1,190.0
0,0,190.0
1,1,190.0
0,0,190.0
1,0,190.0
2,0,190.0
3,0,190.0
4,1,190.0
0,0,190.0
1,1,190.0
0,0,190.0
1,0,190.0
2,1,200.0
0,1,200.0
0,0,200.0
1,1,200.0
0,1,200.0
0,1,200.0
0,0,200.0
1,0,200.0
2,0,200.0
3,0,200.0
4,0,200.0
5,0,200.0
6,1,200.0
0,0,200.0
1,0,200.0
2,0,200.0
3,0,200.0
4,1,200.0
0,0,200.0
1,1,200.0
0,0,200.0
1,0,200.0
2,0,200.0
3,1,200.0
0,1,200.0
0,0,200.0
1,1,200.0
0,1,200.0
0,0,200.0
1,0,200.0
2,1,200.0
0,0,200.0
1,1,200.0
0,0,200.0
1,0,200.0
2,1,200.0
0,0,200.0
1,0,200.0
2,1,200.0
0,0,200.0
1,0,200.0
2,1,200.0
0,1,200.0
0,0,200.0
1,1,200.0
0,1,200.0
0,1,200.0
0,0,200.0
1,0,200.0
2,0,200.0
3,0,200.0
4,0,200.0
5,1,200.0
0,0,200.0
1,1,200.0
0,0,200.0
1,0,200.0
2,0,200.0
3,1,200.0
0,1,200.0
0,0,200.0
1,0,200.0
2,0,200.0
3,1,200.0
0,0,200.0
1,0,200.0
2,1,200.0
0,1,200.0
0,1,200.0
0,0,200.0
1,0,200.0
2,0,200.0
3,1,200.0
0,0,200.0
1,1,200.0
0,0,200.0
1,1,200.0
0,0,200.0
1,0,200.0
2,0,200.0
3,1,200.0
0,1,200.0
0,1,200.0
0,1,200.0
0,1,200.0
0,0,200.0
1,1,200.0
0,0,200.0
1,0,200.0
2,0,200.0
3,0,200.0
4,1,200.0
0,0,200.0
1,0,200.0
2,0,200.0
3,0,200.0
4,1,200.0
0,1,200.0
0,1,200.0
0,0,200.0
1,1,200.0
0,0,200.0
1,0,200.0
2,1,200.0
0,1,200.0
0,1,200.0
0,1,200.0
0,1,200.0
0,1,200.0
0,1,200.0
0,1,200.0
0,0,200.0
1,0,200.0
2,1,200.0
0,0,200.0
1,0,200.0
2,0,200.0
3,0,200.0
4,1,200.0
0,0,200.0
1,0,200.0
2,1,200.0
0,1,200.0
0,1,200.0
0,1,200.0
0,0,200.0
1,1,200.0
0,1,200.0
0,0,200.0
1,0,200.0
2,0,200.0
3,1,200.0
0,1,200.0
0,1,200.0
0,1,200.0
0,1,200.0
0,1,200.0
0,1,200.0
0,0,200.0
1,1,200.0
0,0,200.0
1,1,200.0
0,0,200.0
1,0,200.0
2,1,200.0
0,0,200.0
1,0,200.0
2,1,200.0
0,1,200.0
0,1,200.0
0,1,200.0
0,1,200.0
0,1,200.0
0,1,200.0
0,0,200.0
1,1,200.0
0,0,200.0
1,0,200.0
2,0,200.0
3,0,200.0
4,1,200.0
0,1,200.0
0,0,200.0
1,1,200.0
0,1,200.0
0,0,200.0
1,1,200.0
0,1,200.0
0,1,200.0
0,1,200.0
0,0,200.0
1,1,200.0
0,0,200.0
1,1,200.0
0,1,200.0
0,0,200.0
1,0,200.0
2,1,200.0
0,0,200.0
1,0,200.0
2,0,200.0
3,1,200.0
0,1,200.0
0,1,200.0
0,0,200.0
1,0,200.0
2,0,200.0
3,1,200.0
0,1,200.0
0,1,200.0
0,0,200.0
1,0,200.0
2,0,200.0
3,0,200.0
4,1,200.0
0,0,200.0
1,1,200.0
0,1,200.0
0,0,200.0
1,1,200.0
0,1,200.0
0,0,200.0
1,1,200.0
0,0,200.0
1,0,200.0
2,1,200.0
0,1,200.0
0,0,200.0
1,1,200.0
0,1,200.0
0,1,200.0
0,1,200.0
0,1,200.0
0,1,200.0
0,1,200.0
0,0,200.0
1,0,200.0
2,0,200.0
3,0,200.0
4,1,200.0
0,0,200.0
1,1,200.0
0,0,200.0
1,0,200.0
2,1,200.0
0,1,200.0
0,1,200.0
0,1,200.0
0,0,200.0
1,0,200.0
2,1,200.0
0,1,200.0
0,1,200.0
0,1,200.0
0,0,200.0
1,0,200.0
2,0,200.0
3,0,200.0
4,1,200.0
0,0,200.0
1,0,200.0
2,0,200.0
3,0,200.0
4,1,200.0
0,1,200.0
0,1,200.0
0,0,200.0
1,1,200.0
0,0,200.0
1,0,200.0
2,1,200.0
0,0,200.0
1,0,200.0
2,0,200.0
3,0,200.0
4,0,200.0
5,1,200.0
0,1,200.0
0,0,200.0
1,1,200.0
0,0,200.0
1,1,200.0
0,0,200.0
1,1,200.0
0,0,200.0
